"","Pathway","Type","Plantform","Leafspan","Tregion","Wregion","Wregion2","opt","Date","Time","Datacontrib","Species","Funtype","fitgroup","Location","RH","Tair","Tleaf","CO2S","PARin","Patm","BLCond","Trmmol","SWC","SWP","latitude","longitude","Totalheight","LAI","sampleheight","canopyposition","LWP","LWPpredawn","Instrument","Season","GrowthCa","GrowthTair","Growthcond","Treatment","OriginalFile","Comments","Reference","LightSource","Cond","Photo","VPD","Ci"
"9429","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","30/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Tapura juruana","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.64,389.178,-9999,99.37,-9999,1.902,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.098,6.454,1.922,270.1
"9430","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Dialium guianense","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.51,387.6206667,-9999,99.67,-9999,1.7307,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1349,7.671,1.301333333,285.7
"9431","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pouteria bangii","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.53,386.782,-9999,99.65,-9999,1.64,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1254,8.209,1.316,271.1
"9432","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Maquira guianensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.35,383.28,-9999,99.62,-9999,1.8122,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.134,9.679,1.363333333,255.7
"9433","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Bertholletia excelsa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.77,391.595,-9999,99.58,-9999,0.7652,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0465,5.08,1.612,206.1
"9434","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Brosimum alicastrum","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.81,384.342,-9999,99.47,-9999,3.0307,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1826,8.927,1.678,292.3
"9435","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Cecropia sciadophylla","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.56,378.9845455,-9999,99.37,-9999,3.5518,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2614,12.564,1.407272727,288.3
"9436","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Celtis schippii","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.18,388.7453333,-9999,99.29,-9999,1.6013,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0808,7.225,1.94,232.1
"9437","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Myroxylon balsamum","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.47,391.18625,-9999,99.23,-9999,0.9993,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0436,4.7,2.215,205.1
"9438","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sloanea obtusifolia","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32.24,394.3535714,-9999,99.17,-9999,0.9117,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0436,4.144,2.022142857,229.9
"9439","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Socratea exorrhiza","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,24.92,396.188,-9999,99.59,-9999,0.4796,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0325,2.632,1.45,257.4
"9440","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","3/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Socratea exorrhiza","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.01,390.996,-9999,99.63,-9999,1.432,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0984,7.694,1.46,254.4
"9441","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","3/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Socratea exorrhiza","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.13,396.105,-9999,99.67,-9999,0.5807,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0459,2.767,1.248333333,291
"9442","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","4/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Socratea exorrhiza","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.4,388.4666667,-9999,99.81,-9999,1.4683,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0767,6.315,1.901666667,243.7
"9443","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","1/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Mabea nitida","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,25.93,391.5016667,-9999,99.46,-9999,1.1067,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0707,7.152,1.553333333,218.7
"9444","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","2/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Mabea nitida","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,24.84,391.714,-9999,99.81,-9999,0.855,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0606,5.054,1.402,248.4
"9445","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","10/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Mabea nitida","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.78,389.2033333,-9999,99.54,-9999,1.06,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0783,6.492,1.338333333,246.2
"9446","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","10/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Mabea nitida","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.07,383.4183333,-9999,99.43,-9999,2.2283,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.188,10.267,1.213333333,284
"9447","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","10/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Mabea nitida","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,27.67,388.5383333,-9999,99.3,-9999,1.1683,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0826,7.552,1.405,231.3
"9448","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","11/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Mabea nitida","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.81,389.2766667,-9999,99.12,-9999,1.1117,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0871,7.378,1.256666667,243.7
"9449","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","23/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Turpinia occidentalis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.33,386.14,-9999,99.12,-9999,3.358,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1712,8.166,1.974,294.6
"9450","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","23/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Turpinia occidentalis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.21,387.775,-9999,98.95,-9999,2.5267,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.145,7.388,1.731666667,292.8
"9451","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","23/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Turpinia occidentalis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.33,387.0983333,-9999,99.01,-9999,3.6933,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2173,7.458,1.735,318.3
"9452","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Turpinia occidentalis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.41,388.14,-9999,99.27,-9999,2.1214,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1271,7.084,1.652857143,286.3
"9453","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Turpinia occidentalis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.68,391.8416667,-9999,99.16,-9999,1.3783,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.086,5.48,1.563333333,278.3
"9454","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Rinorea viridifolia","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,30.25,389.8783333,-9999,99.41,-9999,0.891,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.061,5.717,1.428333333,230
"9455","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Rinorea viridifolia","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.93,391.2071429,-9999,98.97,-9999,1.39,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0901,5.211,1.5,287.6
"9456","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","25/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Rinorea viridifolia","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.76,391.5666667,-9999,99.53,-9999,1.1967,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0848,5.258,1.388333333,282
"9457","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","25/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Rinorea viridifolia","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,34.4,392.46,-9999,99.44,-9999,1.1333,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0572,4.425,1.925,255.8
"9458","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","2/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pseudolmedia laevis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,24.86,391.4783333,-9999,99.52,-9999,1.5767,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1352,5.822,1.185,312.8
"9459","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pseudolmedia laevis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,34.43,388.4383333,-9999,99,-9999,1.6517,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1235,6.36,1.313333333,295.3
"9460","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","10/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pseudolmedia laevis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.64,386.8742857,-9999,99.57,-9999,1.8757,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1521,8.48,1.252857143,286.7
"9461","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","10/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pseudolmedia laevis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.79,383.4627273,-9999,99.32,-9999,2.2,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2167,10.3,1.047272727,296.6
"9462","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","10/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pseudolmedia laevis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.1,386.1083333,-9999,99.23,-9999,2.1417,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2042,8.182,1.076666667,311.7
"9463","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","10/07/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pseudolmedia laevis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.32,388.3933333,-9999,99.17,-9999,1.58,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1298,7.185,1.218333333,289.3
"9464","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","2/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Ocotea bofo","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,25.65,389.2783333,-9999,99.39,-9999,1.39,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0987,6.922,1.41,266
"9465","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Ocotea bofo","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.82,381.5257143,-9999,99.45,-9999,1.21,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0917,11.557,1.298571429,168.3
